course_identifier,dept_code,school_code,course_name,term,section,call_number,instructor,start_time,end_time,days
ANTHW2000,ANTH,SAS,POLITICAL ANTHROPOLOGY,20261,001,16259,Rosalind Morris,10:10,11:25,TR 10:10AM-11:25AM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,001,16240,Wilmer I Falcon,12:10,13:00,W 12:10PM-1:00PM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,002,16245,Anselm Kizza-Besigye,10:10,11:00,T 10:10AM-11:00AM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,003,16246,Ahmed Z Mitiche,16:10,17:00,R 4:10PM-5:00PM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,004,16250,Ahmed Z Mitiche,16:10,17:00,T 4:10PM-5:00PM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,005,20167,Wilmer I Falcon,15:10,16:00,R 3:10PM-4:00PM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,006,20175,Shannon Oliver White,16:10,17:00,W 4:10PM-5:00PM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,008,20172,Shannon Oliver White,16:10,17:00,M 4:10PM-5:00PM
ANTHV1108,ANTH,SAS,THE RISE OF CIVILIZATION-DISC,20261,009,20181,Anselm Kizza-Besigye,10:10,11:00,W 10:10AM-11:00AM
ANTHG9999,ANTH,SAS,WEDNESDAY SEMINAR,20261,001,10463,Zoe Crossland,14:10,16:00,W 2:10PM-4:00PM
ANTHG9111,ANTH,SAS,MUSEUM ANTHROPOL INTERNSHIP II,20261,001,11328,Brian Boyd,,,
ANTHG9110,ANTH,SAS,MUSEUM ANTHROPOL INTERNSHIP I,20261,001,11327,Brian Boyd,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,001,11347,Hannah Chazin,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,002,11348,Lila Abu-Lughod,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,003,11349,Vanessa L Agard-Jones,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,004,11350,Naor H Ben-Yehoyada,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,005,11351,Maria Jose De Abreu,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,006,11366,Madisson Whitman,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,007,11352,Severin Fowles,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,008,11353,Elizabeth M Green,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,009,11361,Marilyn Ivy,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,011,11365,David Scott,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,012,18164,Catherine Fennell,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,013,11362,Gina A Jae,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,014,11367,Nicholas Glastonbury,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,015,18154,Ellen Marakowitz,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,016,18155,James Meador,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,017,11354,Rosalind Morris,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,018,11355,John Pemberton,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,019,11356,Elizabeth Povinelli,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,020,18163,Clarence Gifford,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,023,11357,Kaya N Williams,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,024,11358,Paige West,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,025,11359,Lashaya Howie,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,026,11363,Camilla Sturm,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,027,11360,Brian Boyd,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,028,11364,Zoe Crossland,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,029,18162,Amer N Ibrahim,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,030,18156,Claudio Lomnitz,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,031,18157,Nadia Abu El-Haj,,,
ANTHG9105,ANTH,SAS,RESEARCH IN SPECIAL FIELDS,20261,032,18165,Audra Simpson,,,
ANTHG9102,ANTH,SAS,RESEARCH IN ARCHAEOLOGY,20261,001,10464,Brian Boyd,,,
ANTHG9102,ANTH,SAS,RESEARCH IN ARCHAEOLOGY,20261,002,10465,Zoe Crossland,,,
ANTHG9102,ANTH,SAS,RESEARCH IN ARCHAEOLOGY,20261,004,10468,Severin Fowles,,,
ANTHG9102,ANTH,SAS,RESEARCH IN ARCHAEOLOGY,20261,005,10466,Hannah Chazin,,,
ANTHG9102,ANTH,SAS,RESEARCH IN ARCHAEOLOGY,20261,007,10467,Camilla Sturm,,,
ANTHG9102,ANTH,SAS,RESEARCH IN ARCHAEOLOGY,20261,009,10469,Terence N D'Altroy,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,001,11320,David Scott,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,002,11307,Lila Abu-Lughod,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,003,11308,Vanessa L Agard-Jones,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,004,11309,Naor H Ben-Yehoyada,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,005,11310,Maria Jose De Abreu,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,006,18146,Severin Fowles,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,007,18147,Elizabeth M Green,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,008,11312,Marilyn Ivy,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,010,18150,Zoe Crossland,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,011,11311,Nicholas Glastonbury,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,012,18145,Gina A Jae,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,015,18151,Hannah Chazin,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,016,17195,James Meador,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,017,11314,Rosalind Morris,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,018,11313,John Pemberton,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,019,11315,Elizabeth Povinelli,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,022,18148,Camilla Sturm,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,024,11316,Paige West,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,025,11319,Kaya N Williams,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,027,11317,Lashaya Howie,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,028,11318,Madisson Whitman,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,030,18152,Zoe Crossland,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,032,18149,Claudio Lomnitz,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,033,18153,Nadia Abu El-Haj,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,034,18158,Clarence Gifford,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,035,18159,Catherine Fennell,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,036,18160,Amer N Ibrahim,,,
ANTHG9101,ANTH,SAS,RSCH IN SOCIAL/CULTURAL ANTHRO,20261,037,18161,Audra Simpson,,,
ANTHG6653,ANTH,SAS,Porous Bodies,20261,001,12321,Vanessa L Agard-Jones,12:10,14:00,R 12:10PM-2:00PM
ANTHG6602,ANTH,SAS,QUESTIONS IN ANTHROPOLOGICAL THEORY II:,20261,001,11325,Elizabeth Povinelli,16:10,18:00,T 4:10PM-6:00PM
ANTHV1012,ANTH,SAS,INTERPRETATION OF CULTRE-DISC,20261,001,11476,Nikita A Karbasov,12:10,13:00,R 12:10PM-1:00PM
ANTHV1012,ANTH,SAS,INTERPRETATION OF CULTRE-DISC,20261,002,11477,Nikita A Karbasov,13:10,14:00,R 1:10PM-2:00PM
ANTHV1012,ANTH,SAS,INTERPRETATION OF CULTRE-DISC,20261,003,11478,Paulina Gomez,13:10,14:00,W 1:10PM-2:00PM
ANTHV1012,ANTH,SAS,INTERPRETATION OF CULTRE-DISC,20261,004,11479,Paulina Gomez,14:10,15:00,W 2:10PM-3:00PM
ANTHG6365,ANTH,SAS,EXHIBITION CULTURES,20261,001,10500,Laurel Kendall,14:10,16:00,T 2:10PM-4:00PM
ANTHG6293,ANTH,SAS,SPECTERS OF ORGANIZED SUBVERSION,20261,001,11480,Naor H Ben-Yehoyada,14:10,16:00,M 2:10PM-4:00PM
ANTHG6227,ANTH,SAS,Ethnographies at the End of the World,20261,001,10501,Nicholas Glastonbury,14:10,16:00,R 2:10PM-4:00PM
ANTHG6212,ANTH,SAS,PRIN/APPL-SOC & CULTRL ANTHROP,20261,001,16495,Nicholas Glastonbury,12:10,14:00,T 12:10PM-2:00PM
ANTHG6192,ANTH,SAS,EXHIBITION PRAC-GLOBAL CONTEXT,20261,001,11481,Cine Ostrow,16:10,18:00,T 4:10PM-6:00PM
ANTHG6162,ANTH,SAS,Contemporary Archaeological Theory,20261,001,11299,Hannah Chazin,10:10,12:00,T 10:10AM-12:00PM
ANTHG6155,ANTH,SAS,RIGHTING WRONGS,20261,001,11826,David Scott,10:10,12:00,T 10:10AM-12:00PM
ANTHG6153,ANTH,SAS,The New Death,20261,001,16684,Lashaya Howie,12:10,14:00,T 12:10PM-2:00PM
ANTHG6075,ANTH,SAS,Power and Technoaesthetics,20261,001,16301,Rosalind Morris,14:10,16:00,F 2:10PM-4:00PM
ANTHG6067,ANTH,SAS,LANGUAGE AND ITS LIMITS,20261,001,11470,Elizabeth M Green,14:10,16:00,R 2:10PM-4:00PM
ANTHV1008,ANTH,SAS,THE RISE OF CIVILIZATION,20261,001,16232,Clarence Gifford,11:40,12:55,TR 11:40AM-12:55PM
ANTHG6055,ANTH,SAS,SECOND YEAR DOCTORAL PROPOSAL SEMINAR,20261,001,10461,Paige West,12:10,14:00,T 12:10PM-2:00PM
ANTHG5555,ANTH,SAS,From Ruins to Remains: Palestine & Archaeology,20261,001,16622,Brian Boyd,12:10,14:00,W 12:10PM-2:00PM
ANTHG5480,ANTH,SAS,CRIT NATIVE/INDIGENOUS STUDIES,20261,001,18025,Audra Simpson,12:10,14:00,F 12:10PM-2:00PM
ANTHW4653,ANTH,SAS,Art beyond Aesthetics: Decolonizing approaches to representation,20261,001,11326,Elizabeth Povinelli,14:10,16:00,T 2:10PM-4:00PM
ANTHW4529,ANTH,SAS,Critical Area Studies: Overlapping Borderlands of Inner Northeast Asia,20261,001,17106,James Meador,12:10,14:00,M 12:10PM-2:00PM
ANTHW4441,ANTH,SAS,Archaeology Laboratory Techniques - Discussion Section,20261,001,19884,Taylor Mitchell,,,
ANTHW4346,ANTH,SAS,LAB TECHNIQUES IN ARCHAEOLOGY,20261,001,13062,Zoe Crossland,10:00,13:00,F 10:00AM-1:00PM
ANTHW4177,ANTH,SAS,Conversions and Coalitions,20261,001,16601,Catherine Fennell,10:10,12:00,R 10:10AM-12:00PM
ANTHW4170,ANTH,SAS,"Anthropology’s Clock: Time, Tense, Temporality",20261,001,16320,Amer N Ibrahim,12:10,14:00,M 12:10PM-2:00PM
ANTHG4078,ANTH,SAS,MATERIALITY AND SEMIOTICS,20261,001,13029,Zoe Crossland,14:10,16:00,T 2:10PM-4:00PM
ANTHV1002,ANTH,SAS,THE INTERPRETATION OF CULTURE,20261,001,11475,Naor H Ben-Yehoyada,11:40,12:55,MW 11:40AM-12:55PM
ANTHV3999,ANTH,SAS,SENIOR THESIS SEM IN ANTHROPOL,20261,001,10497,Lila Abu-Lughod,10:10,12:00,W 10:10AM-12:00PM
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,001,11343,Nadia Abu El-Haj,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,002,11323,Lila Abu-Lughod,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,003,10462,Vanessa L Agard-Jones,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,004,11329,Naor H Ben-Yehoyada,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,005,11330,Brian Boyd,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,006,11331,Hannah Chazin,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,007,11332,Zoe Crossland,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,008,12632,Amer N Ibrahim,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,009,12633,Maria Jose De Abreu,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,010,11333,Nicholas Glastonbury,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,011,11339,Elizabeth M Green,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,012,11334,Marilyn Ivy,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,016,18167,Audra Simpson,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,017,11336,Severin Fowles,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,018,11335,Lashaya Howie,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,019,11337,Madisson Whitman,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,020,17194,James Meador,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,024,11338,Rosalind Morris,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,025,11340,John Pemberton,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,026,11341,Elizabeth Povinelli,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,027,11342,Camilla Sturm,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,030,11344,Paige West,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,035,18166,Catherine Fennell,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,038,11346,Gina A Jae,,,
ANTHW3998,ANTH,SAS,SUPERVISED INDIVIDUAL RESEARCH,20261,039,18144,Claudio Lomnitz,,,
ANTHV3983,ANTH,SAS,IDEAS/SOCIETY IN THE CARIBBEAN,20261,001,11814,David Scott,10:10,12:00,W 10:10AM-12:00PM
ANTHV3947,ANTH,SAS,"TEXT, MAGIC, PERFORMANCE",20261,001,10498,John Pemberton,14:10,16:00,M 2:10PM-4:00PM
ANTHV3939,ANTH,SAS,ANIME EFFECT: JAPANESE MEDIA,20261,001,11300,Marilyn Ivy,14:10,16:00,M 2:10PM-4:00PM
ANTHV3880,ANTH,SAS,LISTENINGS: AN ETHNOG OF SOUND,20261,001,10499,John Pemberton,14:10,16:00,T 2:10PM-4:00PM
ANTHV3811,ANTH,SAS,TOXIC,20261,001,12316,Vanessa L Agard-Jones,12:10,14:00,W 12:10PM-2:00PM
ANTHW3733,ANTH,SAS,Queer Science & Tech Studies,20261,001,16284,Madisson Whitman,10:10,12:00,W 10:10AM-12:00PM
ANTHW3604,ANTH,SAS,As If: Anthropologies of the Future,20261,001,11301,Marilyn Ivy,16:10,18:00,T 4:10PM-6:00PM
ANTHC2972,ANTH,SAS,"Unsettling Science: An Introduction to Science, Technology, and Society",20261,001,11302,Madisson Whitman,16:10,17:25,TR 4:10PM-5:25PM
ACLGV2029,ANTH,SAS,THINK LIKE AN ARCHAEOLOGIST - DISC,20261,001,11303,Noni Stephenson,14:10,15:00,T 2:10PM-3:00PM
ACLGV2029,ANTH,SAS,THINK LIKE AN ARCHAEOLOGIST - DISC,20261,002,11304,Farah Saqer,17:10,18:00,M 5:10PM-6:00PM
ACLGV2029,ANTH,SAS,THINK LIKE AN ARCHAEOLOGIST - DISC,20261,003,11305,Farah Saqer,10:10,11:00,R 10:10AM-11:00AM
ACLGV2029,ANTH,SAS,THINK LIKE AN ARCHAEOLOGIST - DISC,20261,004,11306,Noni Stephenson,13:10,14:00,R 1:10PM-2:00PM
APMAE3900,APAM,SEAS,UNDERGRAD RES IN APPLIED MATH,20261,001,20366,Curtiss Lyman,,,
APMAE3900,APAM,SEAS,UNDERGRAD RES IN APPLIED MATH,20261,002,20081,Marc W Spiegelman,,,
APMAE3102,APAM,SEAS,APPLIED MATHEMATICS II: PDE'S,20261,001,12913,Michael K Tippett,13:10,14:25,TR 1:10PM-2:25PM
APMAE2101,APAM,SEAS,INTRO TO APPLIED MATHEMATICS,20261,001,12911,Yuan He,13:10,14:25,TR 1:10PM-2:25PM
APMAE2001,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,R01,12899,Baohua Yan,14:40,15:30,F 2:40PM-3:30PM
APMAE2001,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,R02,12900,Yinxi Pan,16:10,17:00,R 4:10PM-5:00PM
APMAE2001,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,R03,12902,Beiji Chen,10:10,11:00,F 10:10AM-11:00AM
APMAE2001,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,R04,12904,Baohua Yan,16:10,17:00,R 4:10PM-5:00PM
APMAE2001,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,R05,12905,Yinxi Pan,17:10,18:00,R 5:10PM-6:00PM
APMAE2001,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,R06,12907,Beiji Chen,11:40,12:30,R 11:40AM-12:30PM
APMAE2000,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,001,12897,Drew C Youngren,08:40,09:55,TR 8:40AM-9:55AM
APMAE2000,APAM,SEAS,MULTV. CALC. FOR ENGI & APP SCI,20261,002,12898,Drew C Youngren,13:10,14:25,TR 1:10PM-2:25PM
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,001,17801,William Bailey,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,002,17770,Katayun Barmak,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,003,17776,Aravind Devarakonda,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,008,17771,James Im,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,009,17772,Chris A Marianetti,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,011,17773,Renata M Wentzcovitch,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,012,17774,Yuan Yang,,,
MSAEE9301,APAM,SEAS,DOCTORAL RESEARCH,20261,013,17775,Nanfang Yu,,,
MSAEE6273,APAM,SEAS,MATERIALS SCIENCE REPORTS,20261,002,20080,William Bailey,,,
MSAEE6273,APAM,SEAS,MATERIALS SCIENCE REPORTS,20261,008,20403,James Im,,,
MSAEE6273,APAM,SEAS,MATERIALS SCIENCE REPORTS,20261,012,20095,Yuan Yang,,,
MSAEE4215,APAM,SEAS,MECH BEHAVIOR OF MATERIALS,20261,V01,16670,William Bailey,,,
MSAEE4215,APAM,SEAS,MECH BEHAVIOR OF MATERIALS,20261,001,13016,William Bailey,10:10,11:25,MW 10:10AM-11:25AM
MSAEE4203,APAM,SEAS,THEORY CRYSTALL MAT: ELECTRONS,20261,V01,16795,Chris A Marianetti,,,
MSAEE4203,APAM,SEAS,THEORY CRYSTALL MAT: ELECTRONS,20261,001,13013,Chris A Marianetti,13:10,14:25,TR 1:10PM-2:25PM
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,002,17800,Daniel Bienstock,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,005,17752,Liliana Borcea,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,006,17753,Aravind Devarakonda,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,007,17754,Qiang Du,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,008,17755,Alexander Gaeta,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,011,17756,Michal Lipson,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,012,17757,Chris A Marianetti,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,013,17758,Michael E Mauel,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,014,17759,Gerald A Navratil,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,015,17760,Elizabeth Paul,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,016,17761,Carlos Paz Soldan,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,018,17762,Lorenzo M Polvani,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,019,17763,Kui Ren,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,020,17764,Steven A Sabbagh,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,021,17765,Adam H Sobel,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,022,17766,Marc W Spiegelman,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,025,17767,Michael I Weinstein,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,027,18215,Sherry Zhang,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,028,17768,Nanfang Yu,,,
APAME9301,APAM,SEAS,DOCTORAL RESEARCH,20261,029,17769,Michele Simoncelli,,,
MSAEE4202,APAM,SEAS,KINETICS OF TRANSFORMATIONS,20261,V01,16792,James Im,,,
MSAEE4202,APAM,SEAS,KINETICS OF TRANSFORMATIONS,20261,001,13009,James Im,16:10,18:40,W 4:10PM-6:40PM
MSAEE4201,APAM,SEAS,MATERIALS THERMODYN/PHASE DIAG,20261,V01,16668,Renata M Wentzcovitch,,,
MSAEE4201,APAM,SEAS,MATERIALS THERMODYN/PHASE DIAG,20261,001,13001,Renata M Wentzcovitch,11:40,12:55,TR 11:40AM-12:55PM
MSAEE4102,APAM,SEAS,SYNTHESIS & PROCESSING OF MATERIALS,20261,V01,18012,Siu-Wai Chan,,,
MSAEE4102,APAM,SEAS,SYNTHESIS & PROCESSING OF MATERIALS,20261,001,13005,Siu-Wai Chan,14:40,15:55,TR 2:40PM-3:55PM
MSAEE4090,APAM,SEAS,NANOTECHNOLOGY,20261,V01,16667,Yuan Yang,,,
MSAEE4090,APAM,SEAS,NANOTECHNOLOGY,20261,001,13006,Yuan Yang,14:40,15:55,MW 2:40PM-3:55PM
MSAEE3900,APAM,SEAS,UNDERGRAD RES IN MATERIALS SCI,20261,004,20338,Siu-Wai Chan,,,
MSAEE3900,APAM,SEAS,UNDERGRAD RES IN MATERIALS SCI,20261,007,18335,Michele Simoncelli,,,
MSAEE3900,APAM,SEAS,UNDERGRAD RES IN MATERIALS SCI,20261,012,20394,Yuan Yang,,,
MSAEE3201,APAM,SEAS,Materials Thermodynamics and Phase Diagrams,20261,001,12997,Renata M Wentzcovitch,11:40,12:55,TR 11:40AM-12:55PM
MSAEE3157,APAM,SEAS,DESIGN PROJECT,20261,001,12992,Yuan Yang,,,
MSAEE3013,APAM,SEAS,LABORATORY IN MATERIALS SCI II,20261,001,12989,Ismail C Noyan,,,
APPHE9500,APAM,SEAS,Plasma and Fusion Colloquium,20261,001,18290,Carlos Paz Soldan,15:00,17:00,F 3:00PM-5:00PM
APPHE6335,APAM,SEAS,RADIATION THERAPY PHYSICS,20261,001,10854,Cheng S Wuu,17:00,20:00,R 5:00PM-8:00PM
APAME6650,APAM,SEAS,RESEARCH PROJECT,20261,003,18132,Liliana Borcea,,,
APAME6650,APAM,SEAS,RESEARCH PROJECT,20261,013,18059,Carlos Paz Soldan,,,
APAME6650,APAM,SEAS,RESEARCH PROJECT,20261,015,17802,Kui Ren,,,
APAME6650,APAM,SEAS,RESEARCH PROJECT,20261,022,20161,Nanfang Yu,,,
APAME6650,APAM,SEAS,RESEARCH PROJECT,20261,023,20252,Ben Zhu,,,
APAME6650,APAM,SEAS,RESEARCH PROJECT,20261,024,20120,Klaus A Hamacher,,,
APPHE6330,APAM,SEAS,DIAGNOSTIC RADIOLOGY PHYSICS,20261,001,10853,Boyu Peng,17:30,20:30,W 5:30PM-8:30PM
APPHE6319,APAM,SEAS,CLIN NUCLEAR MEDICINE PHYSICS,20261,001,10852,Pat Zanzonico,17:30,20:00,T 5:30PM-8:00PM
APPHE6102,APAM,SEAS,PLASMA PHYSICS II,20261,V01,16632,Carlos Paz Soldan,,,
APPHE6102,APAM,SEAS,PLASMA PHYSICS II,20261,001,12984,Carlos Paz Soldan,13:10,14:25,MW 1:10PM-2:25PM
APPHE4990,APAM,SEAS,SPEC TOPICS IN APPLIED PHYSICS,20261,001,12981,Michele Simoncelli,11:40,12:55,MW 11:40AM-12:55PM
APPHE4550,APAM,SEAS,MEDICAL PHYSICS SEMINAR,20261,001,10855,Cheng S Wuu,09:00,10:15,M 9:00AM-10:15AM
APPHE4500,APAM,SEAS,HEALTH PHYSICS,20261,001,10851,Peter Caracappa,17:30,20:00,M 5:30PM-8:00PM
